index,title,artist,release_date,genre,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion,features
974,"Gotta Go My Own Way - From ""High School Musical 2""",Gabriella Montez,2007,hollywood,0,0,0.555,0.692,9,-4.767,1,0.0277,0.0864,3.25E-05,0.232,0.313,88.995,4,Sad,1
975,Everyday,High School Musical Cast,2007,dance pop,0,0,0.629,0.715,0,-5.421,1,0.0379,0.202,0,0.23,0.399,115.006,4,Sad,1
976,Can I Have This Dance,High School Musical Cast,2008,dance pop,0,0,0.555,0.619,0,-5.246,1,0.0296,0.203,0,0.265,0.426,136.069,3,Sad,1
976,Can I Have This Dance,Vanessa Hudgens,2008,dance pop,0,0,0.555,0.619,0,-5.246,1,0.0296,0.203,0,0.265,0.426,136.069,3,Sad,1
976,Can I Have This Dance,Zac Efron,2008,dance pop,0,0,0.555,0.619,0,-5.246,1,0.0296,0.203,0,0.265,0.426,136.069,3,Sad,1
977,Just Wanna Be With You,High School Musical Cast,2008,dance pop,0,0,0.547,0.723,2,-4.804,0,0.0323,0.312,0,0.112,0.377,102.003,4,Sad,2
977,Just Wanna Be With You,Zac Efron,2008,dance pop,0,0,0.547,0.723,2,-4.804,0,0.0323,0.312,0,0.112,0.377,102.003,4,Sad,2
977,Just Wanna Be With You,Lucas Grabeel,2008,dance pop,0,0,0.547,0.723,2,-4.804,0,0.0323,0.312,0,0.112,0.377,102.003,4,Sad,2
977,Just Wanna Be With You,Olesya Rulin,2008,dance pop,0,0,0.547,0.723,2,-4.804,0,0.0323,0.312,0,0.112,0.377,102.003,4,Sad,2
977,Just Wanna Be With You,Vanessa Hudgens,2008,dance pop,0,0,0.547,0.723,2,-4.804,0,0.0323,0.312,0,0.112,0.377,102.003,4,Sad,2
978,When I Was Your Man,Bruno Mars,2012,dance pop,0,84,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,4,Sad,3
979,Just the Way You Are,Bruno Mars,2010,dance pop,0,78,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4,Sad,6
980,Grenade,Bruno Mars,2010,dance pop,0,78,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,4,Sad,2
981,Talking to the Moon,Bruno Mars,2010,dance pop,0,78,0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,4,Sad,2
982,Count on Me,Bruno Mars,2010,dance pop,0,69,0.589,0.389,0,-5.972,1,0.028,0.851,0,0.0772,0.501,89.1,4,Sad,3
983,Somewhere in Brooklyn,Bruno Mars,2010,dance pop,0,54,0.701,0.579,10,-5.659,1,0.0416,0.567,0,0.255,0.363,129.977,4,Sad,6
984,Hey There Delilah,Plain White T's,2006,neo mellow,0,1,0.51,0.376,2,-10.995,1,0.0307,0.865,0.000121,0.113,0.321,103.851,4,Sad,3
985,Breakeven,The Script,2008,celtic rock,0,70,0.627,0.699,10,-4.504,1,0.0244,0.174,0,0.0789,0.535,94.003,4,Sad,6
986,Same Love - feat. Mary Lambert,Macklemore & Ryan Lewis,2012,pop rap,0,66,0.688,0.473,8,-9.059,1,0.167,0.716,4.46E-05,0.104,0.299,84.958,4,Sad,3
986,Same Love - feat. Mary Lambert,Mary Lambert,2012,pop rap,0,66,0.688,0.473,8,-9.059,1,0.167,0.716,4.46E-05,0.104,0.299,84.958,4,Sad,3
987,Fight Song,Rachel Platten,2015,dance pop,0,28,0.639,0.707,7,-5.062,1,0.0739,0.0881,0,0.176,0.352,87.944,4,Sad,6
988,Rise Up,Andra Day,2015,neo soul,0,74,0.398,0.316,1,-7.031,1,0.0368,0.805,0,0.295,0.174,118.582,4,Sad,3
989,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,2015,dance pop,0,55,0.495,0.626,5,-7.116,1,0.0487,0.353,8.41E-06,0.103,0.416,74.284,4,Sad,6
990,Young And Beautiful,Lana Del Rey,2013,art pop,0,59,0.321,0.416,11,-8.935,0,0.0343,0.266,3.02E-05,0.106,0.151,114.594,4,Sad,2
991,Feels Like This,Maisie Peters,2018,alt z,0,54,0.384,0.165,2,-9.601,1,0.0446,0.958,0,0.101,0.333,68.469,4,Sad,3
992,Butterfly Fly Away,Miley Cyrus,2009,dance pop,0,47,0.613,0.286,11,-12.609,1,0.0259,0.733,0.000181,0.267,0.431,134.938,4,Sad,3
992,Butterfly Fly Away,Billy Ray Cyrus,2009,dance pop,0,47,0.613,0.286,11,-12.609,1,0.0259,0.733,0.000181,0.267,0.431,134.938,4,Sad,3
993,Somewhere Only We Know,Lily Allen,2014,dance pop,0,57,0.313,0.286,10,-10.593,1,0.0324,0.934,0.0451,0.0974,0.287,80.925,4,Sad,3
994,Lost Without You,Freya Ridings,2017,pop,0,0,0.409,0.137,6,-9.169,1,0.0446,0.928,0,0.0706,0.106,162.08,1,Sad,3
995,The Climb,Miley Cyrus,2009,dance pop,0,41,0.338,0.594,4,-6.607,1,0.0324,0.0757,0,0.0968,0.396,161.028,4,Sad,5
996,Hallelujah,Alexandra Burke,2009,dance pop,0,64,0.177,0.425,2,-6.211,0,0.0291,0.654,0,0.195,0.0942,182.571,3,Sad,2
997,Take A Bow,Rihanna,2008,barbadian pop,0,76,0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,4,Sad,6
998,Jealous,Labrinth,2014,indie poptimism,0,7,0.439,0.153,1,-8.95,1,0.0479,0.874,0,0.107,0.104,116.76,3,Sad,3
999,Rewind,Paolo Nutini,2007,british soul,0,51,0.517,0.422,0,-9.227,1,0.0334,0.11,0,0.11,0.24,87.633,4,Sad,5
1000,Stay,Post Malone,2018,dfw rap,1,74,0.507,0.48,5,-5.418,1,0.0266,0.449,0,0.147,0.35,86.046,4,Sad,4
1001,Unsteady,X Ambassadors,2015,modern alternative rock,0,57,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4,Sad,5
1002,The Scientist,Coldplay,2002,permanent wave,0,84,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46E-05,0.11,0.213,146.277,4,Sad,3
1003,With Or Without You - Remastered,U2,1987,irish rock,0,80,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,4,Sad,5
1004,Be Alright,Dean Lewis,2018,australian pop,1,81,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,4,Sad,4
1005,To Build A Home,The Cinematic Orchestra,2007,downtempo,0,74,0.264,0.122,9,-15.399,1,0.0349,0.885,0.349,0.094,0.0735,148.658,4,Sad,3
1005,To Build A Home,Patrick Watson,2007,downtempo,0,74,0.264,0.122,9,-15.399,1,0.0349,0.885,0.349,0.094,0.0735,148.658,4,Sad,3
1006,Breathe Me,Sia,2004,australian dance,0,66,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012,4,Sad,5
1007,FIGURES,Jessie Reyez,2017,canadian contemporary r&b,1,66,0.6,0.139,7,-8.975,1,0.0464,0.811,9.50E-06,0.0918,0.256,171.041,3,Sad,4
1008,Last Request,Paolo Nutini,2007,british soul,0,67,0.605,0.704,5,-6.564,1,0.0476,0.241,0,0.137,0.4,80.925,4,Sad,6
1009,If I Were a Boy,Beyoncé,2008,dance pop,0,67,0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,90.007,4,Sad,6
1010,Sweet Louise,Passenger,2017,folk-pop,0,43,0.659,0.338,2,-10.004,1,0.0336,0.664,0.000912,0.108,0.486,70.267,4,Sad,3
1011,Let Her Go,Passenger,2013,folk-pop,0,70,0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,4,Sad,3
1012,Simple Song,Passenger,2017,folk-pop,0,63,0.631,0.402,5,-11.125,1,0.0286,0.616,0.0114,0.0892,0.598,78,4,Sad,3
1013,"i hate u, i love u (feat. olivia o'brien)",Garrett Nash,2016,alt z,1,79,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,4,Sad,0
1013,"i hate u, i love u (feat. olivia o'brien)",Olivia O'Brien,2016,alt z,1,79,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,4,Sad,0
1014,Forever,Lewis Capaldi,2019,pop,0,74,0.646,0.355,1,-7.119,1,0.0263,0.873,0,0.115,0.364,84.988,4,Sad,3
1015,One,Lewis Capaldi,2019,pop,0,66,0.708,0.339,9,-7.085,1,0.0409,0.834,0,0.128,0.512,117.995,4,Sad,3
1016,lovely,Billie Eilish,2017,art pop,0,47,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4,Sad,3
1016,lovely,Khalid,2017,art pop,0,47,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4,Sad,3
1017,when the party's over,Billie Eilish,2019,art pop,0,82,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,4,Sad,3
1018,changes,XXXTENTACION,2018,emo rap,0,81,0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,4,Sad,3
1019,what are you so afraid of,XXXTENTACION,2018,emo rap,0,66,0.639,0.312,0,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369,4,Sad,3
1020,Mockingbird,Eminem,2005,detroit hip hop,1,0,0.621,0.672,4,-3.892,0,0.276,0.21,0,0.13,0.228,83.808,4,Sad,0
1021,Go Flex,Post Malone,2016,dfw rap,1,0,0.663,0.489,5,-8.198,1,0.124,0.227,0,0.0769,0.117,81.959,4,Sad,4
1022,Fix You,Coldplay,2005,permanent wave,0,82,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4,Sad,3
1023,Dancing On My Own,Calum Scott,2018,neo mellow,0,82,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35E-05,0.0983,0.231,112.672,4,Sad,3
1024,Impossible,James Arthur,2013,pop,0,77,0.376,0.695,0,-4.782,0,0.0933,0.135,0,0.11,0.302,169.533,4,Sad,2
1025,Say You Won't Let Go,James Arthur,2016,pop,0,85,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4,Sad,3
1026,7 Years,Lukas Graham,2016,danish pop,0,79,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4,Sad,6
1027,"Read All About It, Pt. III",Emeli Sandé,2012,dance pop,0,58,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87E-06,0.0926,0.343,98.082,4,Sad,3
1028,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth,2012,indie poptimism,0,69,0.561,0.522,2,-5.857,1,0.0318,0.227,0,0.104,0.238,83.962,4,Sad,5
1028,Beneath Your Beautiful (feat. Emeli Sandé),Emeli Sandé,2012,indie poptimism,0,69,0.561,0.522,2,-5.857,1,0.0318,0.227,0,0.104,0.238,83.962,4,Sad,5
1029,The A Team,Ed Sheeran,2011,pop,0,77,0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,4,Sad,3
1030,See You Again (feat. Charlie Puth),Wiz Khalifa,2015,dance pop,0,81,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03E-06,0.0649,0.283,80.025,4,Sad,6
1030,See You Again (feat. Charlie Puth),Charlie Puth,2015,dance pop,0,81,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03E-06,0.0649,0.283,80.025,4,Sad,6
1031,Hey There Delilah,Plain White T's,2005,neo mellow,0,80,0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,4,Sad,3
1032,Lego House,Ed Sheeran,2011,pop,0,74,0.592,0.637,11,-8.48,1,0.0992,0.562,0,0.13,0.565,159.701,4,Sad,6
1033,Lost Boy,Ruth B.,2015,alt z,0,75,0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,4,Sad,3
1034,Someone Like You,Adele,2011,british soul,0,7,0.554,0.321,9,-8.251,1,0.028,0.893,0,0.0996,0.288,135.047,4,Sad,3
1035,All of Me,John Legend,2013,neo soul,0,86,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,4,Sad,3
1036,Hold Me While You Wait,Lewis Capaldi,2019,pop,0,78,0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958,4,Sad,6
1037,Bruises,Lewis Capaldi,2019,pop,0,81,0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,4,Sad,3
1038,Fade,Lewis Capaldi,2019,pop,1,57,0.41,0.487,7,-7.663,1,0.0449,0.328,0,0.0953,0.126,138.46,4,Sad,4
1039,Grace,Lewis Capaldi,2019,pop,0,71,0.722,0.565,4,-5.848,1,0.0335,0.435,0,0.165,0.488,104.483,4,Sad,5
1040,Make You Feel My Love,Adele,2008,british soul,0,5,0.559,0.172,10,-10.636,1,0.0291,0.907,0.000383,0.105,0.0955,77.025,4,Sad,3
1041,When We Were Young,Adele,2015,british soul,0,6,0.377,0.595,3,-5.936,1,0.0489,0.303,0,0.095,0.264,144.464,4,Sad,1
1042,Hello,Adele,2015,british soul,0,4,0.47,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,4,Sad,2
1043,Turning Tables,Adele,2011,british soul,0,3,0.361,0.446,0,-6.044,0,0.0281,0.95,1.32E-05,0.132,0.212,155.542,4,Sad,3
1044,Run,Leona Lewis,2007,british soul,0,64,0.285,0.462,5,-6.166,0,0.0291,0.428,5.61E-06,0.122,0.0923,142.365,4,Sad,2
1045,The Man Who Can't Be Moved,The Script,2008,celtic rock,0,66,0.605,0.629,10,-5.051,1,0.0278,0.434,0,0.097,0.308,99.893,4,Sad,6
1046,For the First Time,The Script,2010,celtic rock,1,68,0.388,0.633,9,-4.769,1,0.0275,0.0339,0,0.104,0.381,173.947,4,Sad,4
1047,If You Could See Me Now,The Script,2012,celtic rock,1,61,0.602,0.758,0,-6.864,1,0.0399,0.00569,0,0.145,0.368,100.017,4,Sad,4
1048,Broken Strings,James Morrison,2008,neo mellow,0,72,0.57,0.717,1,-4.914,1,0.029,0.00967,0,0.0833,0.321,111.91,4,Sad,5
1048,Broken Strings,Nelly Furtado,2008,neo mellow,0,72,0.57,0.717,1,-4.914,1,0.029,0.00967,0,0.0833,0.321,111.91,4,Sad,5
1049,You Give Me Something,James Morrison,2006,neo mellow,0,58,0.559,0.691,0,-6.492,1,0.121,0.214,0,0.0855,0.569,79.741,4,Sad,5
1050,I Won't Let You Go,James Morrison,2011,neo mellow,0,66,0.537,0.611,0,-6.427,1,0.0304,0.229,0,0.146,0.161,105.955,4,Sad,5
1051,You Make It Real,James Morrison,2008,neo mellow,0,63,0.317,0.57,0,-5.331,1,0.0324,0.242,0,0.145,0.322,84.253,4,Sad,5
1052,Greatest Day,Take That,2008,boy band,0,58,0.458,0.703,1,-6.22,1,0.0362,0.0647,3.13E-06,0.102,0.17,110.017,4,Sad,5
1053,Rule The World - Radio Edit,Take That,2007,boy band,0,60,0.357,0.774,2,-4.226,1,0.034,0.0376,0,0.348,0.348,164.054,4,Sad,5
1054,Patience,Take That,2006,boy band,0,65,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11E-06,0.118,0.372,175.788,4,Sad,6
1055,The Flood,Take That,2010,boy band,0,59,0.514,0.83,11,-6.077,0,0.044,0.0378,1.43E-06,0.122,0.138,100.631,4,Sad,2
1056,Sing - Commonwealth Version,Gary Barlow & The Commonwealth Band,2012,musical advocacy,0,38,0.444,0.452,7,-9.246,1,0.0275,0.386,0,0.0542,0.194,162.028,4,Sad,3
1056,Sing - Commonwealth Version,Military Wives,2012,musical advocacy,0,38,0.444,0.452,7,-9.246,1,0.0275,0.386,0,0.0542,0.194,162.028,4,Sad,3
1057,Say Something,A Great Big World,2014,indiecoustica,0,75,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284,3,Sad,3
1057,Say Something,Christina Aguilera,2014,indiecoustica,0,75,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284,3,Sad,3
1058,Not About Angels,Birdy,2014,pop,0,73,0.405,0.111,0,-11.879,1,0.0369,0.964,4.37E-05,0.0872,0.219,116.86,4,Sad,3
1059,Skinny Love,Birdy,2011,pop,0,60,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,4,Sad,3
1060,You Mean The World To Me,Freya Ridings,2019,pop,0,36,0.317,0.279,3,-7.363,1,0.0283,0.557,2.21E-05,0.111,0.151,160.839,4,Sad,3
1061,No Right To Love You - Acoustic,Rhys Lewis,2018,neo mellow,0,0,0.531,0.269,1,-10.6,1,0.0406,0.866,0,0.116,0.52,84.186,4,Sad,3
1062,Falling Like The Stars,James Arthur,2019,pop,0,74,0.296,0.351,6,-9.538,1,0.0352,0.823,1.45E-06,0.11,0.19,177.06,3,Sad,3
1063,Sign of the Times,Harry Styles,2017,pop,0,69,0.518,0.575,5,-4.616,1,0.0302,0.0259,0,0.109,0.209,120.019,4,Sad,6
1064,Empty Space,James Arthur,2018,pop,0,65,0.404,0.531,1,-4.328,1,0.103,0.215,0,0.0521,0.321,164.848,4,Sad,5
1065,I Can't Fall in Love Without You,Zara Larsson,2017,dance pop,1,68,0.485,0.332,4,-9.244,1,0.0338,0.784,0.000122,0.146,0.273,130.813,4,Sad,4
1066,Youth,Daughter,2012,art pop,0,0,0.588,0.477,9,-12.71,0,0.0492,0.61,0.00188,0.122,0.488,150.396,4,Sad,2
1067,Maybe,Lewis Capaldi,2019,pop,1,60,0.681,0.636,4,-5.485,1,0.0409,0.65,0,0.258,0.341,96.966,4,Sad,4
1068,Outnumbered,Dermot Kennedy,2019,folk-pop,0,69,0.614,0.684,0,-5.79,1,0.157,0.247,0,0.0976,0.258,156.85,4,Sad,5
1069,Shallow,Lady Gaga,2018,art pop,0,84,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,4,Sad,3
1069,Shallow,Bradley Cooper,2018,art pop,0,84,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,4,Sad,3
1070,Leave a Light On,Tom Walker,2019,indie anthem-folk,0,66,0.585,0.625,5,-5.94,1,0.109,0.0146,1.80E-06,0.131,0.28,68.68,4,Sad,6
1071,Can I Be Him,James Arthur,2016,pop,0,77,0.696,0.543,11,-6.164,1,0.0489,0.308,0,0.0939,0.479,107.969,4,Sad,6
1072,Happier,Ed Sheeran,2017,pop,0,82,0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,4,Sad,3
1073,Angels,Robbie Williams,1997,dance pop,0,74,0.429,0.594,4,-6.251,1,0.0277,0.156,4.95E-06,0.1,0.236,150.22,4,Sad,5
1074,Don't Get Me Wrong,Lewis Capaldi,2019,pop,0,56,0.57,0.324,4,-7.866,1,0.0374,0.837,0,0.109,0.137,79.858,3,Sad,3
1075,Always Remember Us This Way,Lady Gaga,2018,art pop,0,79,0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,4,Sad,5
1076,We Don't Have To Take Our Clothes Off - Remastered 2015,Ella Eyre,2015,dance pop,0,68,0.56,0.17,0,-9.317,0,0.0381,0.952,6.75E-06,0.107,0.303,94.956,4,Sad,3
1077,Apologize,OneRepublic,2007,dance pop,0,55,0.59,0.749,8,-6.246,1,0.0345,0.333,2.55E-05,0.0986,0.486,117.982,4,Sad,6
1078,Tell Me That You Love Me,James Smith,2018,alt z,0,68,0.536,0.317,6,-8.752,1,0.0359,0.402,0,0.11,0.319,143.89,4,Sad,3
1079,Naked,James Arthur,2017,pop,0,72,0.529,0.607,6,-6.781,1,0.0574,0.104,0,0.0631,0.238,101.966,4,Sad,6
1080,Just You and I,Tom Walker,2019,indie anthem-folk,0,65,0.567,0.696,9,-5.416,1,0.301,0.456,0,0.113,0.544,92.061,4,Sad,6
1081,Say Something,A Great Big World,2014,indiecoustica,0,71,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284,3,Sad,3
1081,Say Something,Christina Aguilera,2014,indiecoustica,0,71,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284,3,Sad,3
1082,Your Song - Bonus Track,Ellie Goulding,2010,dance pop,0,62,0.547,0.197,10,-12.002,1,0.0303,0.941,0.000756,0.144,0.402,133.85,4,Sad,3
1083,This Ain't a Love Song,Scouting For Girls,2010,dance pop,0,53,0.461,0.915,0,-3.581,1,0.0456,0.000413,0,0.415,0.526,176.701,4,Sad,5
1084,Hollywood,Lewis Capaldi,2019,pop,0,61,0.723,0.669,10,-4.897,1,0.0527,0.553,0,0.0959,0.732,125.038,4,Sad,6
1085,Half A Man,Dean Lewis,2019,australian pop,0,75,0.507,0.204,0,-11.575,1,0.0504,0.855,0,0.143,0.343,77.765,4,Sad,3
1086,Out Of Love,Alessia Cara,2018,canadian contemporary r&b,0,76,0.481,0.267,7,-9.249,1,0.0339,0.8,0,0.249,0.137,117.64,3,Sad,3
1087,When You Love Someone,James TW,2019,neo mellow,0,77,0.681,0.453,7,-6.09,1,0.0278,0.263,0,0.0543,0.348,125.772,4,Sad,6
1088,Stan,Eminem,2000,detroit hip hop,1,80,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34E-06,0.518,0.507,80.063,4,Sad,0
1088,Stan,Dido,2000,detroit hip hop,1,80,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34E-06,0.518,0.507,80.063,4,Sad,0
1089,Stop And Stare,OneRepublic,2007,dance pop,0,48,0.49,0.845,4,-4.49,1,0.033,0.0661,0,0.0893,0.267,92.495,4,Sad,5
1090,Story of My Life,One Direction,2013,boy band,0,81,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,4,Sad,5
1091,Skyscraper,Demi Lovato,2011,dance pop,0,0,0.573,0.581,7,-3.325,1,0.0276,0.148,0,0.128,0.188,103.82,4,Sad,1
1092,Headspace,Lewis Capaldi,2019,pop,0,57,0.368,0.228,11,-9.183,1,0.0335,0.865,1.99E-06,0.111,0.194,146.881,3,Sad,3
1093,You Said You'd Grow Old With Me,Michael Schulte,2012,german pop,0,67,0.531,0.347,0,-7.044,1,0.0345,0.905,0,0.0935,0.289,114.441,4,Sad,3
1094,Lost On You,Lewis Capaldi,2019,pop,0,62,0.555,0.282,10,-8.228,1,0.0612,0.889,0,0.0927,0.382,125.522,4,Sad,3
1095,Rush (feat. Jessie Reyez),Lewis Capaldi,2018,pop,0,63,0.631,0.609,1,-7.394,1,0.0886,0.565,0,0.635,0.38,119.636,4,Sad,5
1095,Rush (feat. Jessie Reyez),Jessie Reyez,2018,pop,0,63,0.631,0.609,1,-7.394,1,0.0886,0.565,0,0.635,0.38,119.636,4,Sad,5
1096,Tough,Lewis Capaldi,2018,pop,0,58,0.627,0.715,1,-5.019,1,0.0329,0.127,0,0.0768,0.481,115.005,4,Sad,5
1097,The Night We Met,Lord Huron,2015,indie folk,0,3,0.443,0.369,9,-9.514,1,0.0441,0.969,0.277,0.638,0.0989,174.107,3,Sad,3
1098,Too Good At Goodbyes,Sam Smith,2017,dance pop,0,81,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,4,Sad,3
1099,Hold My Girl,George Ezra,2018,folk-pop,0,71,0.614,0.527,10,-6.374,1,0.0302,0.597,0,0.11,0.354,121.941,4,Sad,3
1100,Yours,Ella Henderson,2014,dance pop,0,60,0.581,0.263,0,-10.411,1,0.032,0.819,0,0.0808,0.229,125.004,4,Sad,3
1101,I Fall Apart,Post Malone,2016,dfw rap,1,80,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,4,Sad,0
1102,Safe Inside,James Arthur,2016,pop,0,62,0.317,0.547,8,-6.549,1,0.0366,0.187,0,0.121,0.11,117.332,4,Sad,6
1103,Save Myself,Ed Sheeran,2017,pop,0,67,0.552,0.29,10,-5.617,1,0.0448,0.85,0,0.227,0.481,78.842,4,Sad,3
1104,Purpose,Justin Bieber,2015,canadian pop,0,0,0.481,0.285,0,-10.848,1,0.0424,0.9,0,0.123,0.316,130.029,4,Sad,3
1105,Life Is Worth Living,Justin Bieber,2015,canadian pop,0,0,0.558,0.296,10,-9.18,1,0.0427,0.907,0,0.108,0.463,76.04,4,Sad,3
1106,Love The Way You Lie,Eminem,2010,detroit hip hop,1,81,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,4,Sad,4
1106,Love The Way You Lie,Rihanna,2010,detroit hip hop,1,81,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,4,Sad,4
1107,Crying for No Reason,Katy B,2014,dance pop,0,44,0.667,0.701,1,-5.285,0,0.0323,0.415,0.000491,0.072,0.241,111.945,4,Sad,2
1108,Cannonball,Little Mix,2011,dance pop,0,0,0.294,0.506,5,-7.083,1,0.113,0.42,0,0.289,0.22,152.104,4,Sad,1
1109,"Listen (From the Motion Picture ""Dreamgirls"")",Beyoncé,2007,dance pop,0,58,0.432,0.637,11,-3.905,1,0.0475,0.416,0,0.113,0.187,122.394,4,Sad,6
1110,Chasing Pavements,Adele,2008,british soul,0,2,0.614,0.47,5,-6.09,0,0.0255,0.291,0,0.111,0.329,80.045,4,Sad,2
1111,Wasn't Expecting That,Jamie Lawson,2015,devon indie,0,63,0.591,0.415,6,-6.936,1,0.0437,0.424,0.000299,0.111,0.197,90.483,4,Sad,3
1112,Home,Michael Bublé,2005,adult standards,0,71,0.608,0.37,7,-9.207,1,0.0306,0.844,1.87E-05,0.112,0.349,127.631,4,Sad,3
1113,Heart Vacancy,The Wanted,2010,boy band,0,46,0.579,0.662,1,-5.201,1,0.0316,0.18,0,0.105,0.272,84.033,4,Sad,5
1114,Who You Are,Jessie J,2011,dance pop,0,61,0.532,0.677,6,-3.912,0,0.0367,0.0225,5.74E-06,0.263,0.21,135.948,4,Sad,2
1115,Love Yourself,Justin Bieber,2015,canadian pop,0,83,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,4,Sad,3
1116,You're Beautiful,James Blunt,2005,neo mellow,1,77,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76E-05,0.088,0.454,81.998,4,Sad,0
1117,Iris,The Goo Goo Dolls,2007,alternative rock,0,73,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61E-06,0.0811,0.513,155.667,3,Sad,2
1118,Wherever You Will Go,Charlene Soraia,2011,neo-singer-songwriter,0,61,0.597,0.115,9,-9.217,1,0.0334,0.82,0.000215,0.111,0.128,111.202,4,Sad,3
1119,Best Thing I Never Had,Beyoncé,2011,dance pop,0,49,0.543,0.665,6,-4.072,1,0.0344,0.126,3.05E-05,0.0868,0.286,99.13,4,Sad,6
1120,You & I,One Direction,2013,boy band,0,77,0.574,0.329,1,-6.829,1,0.0274,0.22,0,0.0986,0.356,130.993,4,Sad,5
1121,Try,P!nk,2012,dance pop,0,77,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,4,Sad,5
1122,Let It Go,James Bay,2014,modern rock,0,72,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65E-05,0.107,0.246,147.464,4,Sad,3
1123,When I Look At You,Miley Cyrus,2009,dance pop,0,74,0.459,0.545,6,-4.874,1,0.0282,0.142,0,0.105,0.194,137.941,3,Sad,6
1124,Chasing Cars,Snow Patrol,2006,irish rock,0,78,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08E-05,0.132,0.136,104.016,4,Sad,6
