title,all_artists,release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion 
Unsteady,['X Ambassadors'],2015,False,57,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4,Sad
The Scientist,['Coldplay'],2002,False,83,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4,Sad
With Or Without You - Remastered,['U2'],1987,False,79,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,4,Sad
Be Alright,['Dean Lewis'],2018,True,81,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,4,Sad
To Build A Home,"['The Cinematic Orchestra', 'Patrick Watson']",2007,False,74,0.264,0.122,9,-15.399,1,0.0349,0.885,0.349,0.094,0.0735,148.658,4,Sad
Breathe Me,['Sia'],2004,False,66,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012,4,Sad
FIGURES,['Jessie Reyez'],2017,True,66,0.6,0.139,7,-8.975,1,0.0464,0.811,9.5e-06,0.0918,0.256,171.041,3,Sad
Last Request,['Paolo Nutini'],2007,False,67,0.605,0.704,5,-6.564,1,0.0476,0.241,0,0.137,0.4,80.925,4,Sad
If I Were a Boy,['Beyoncé'],2008,False,67,0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,90.007,4,Sad
Sweet Louise,['Passenger'],2017,False,43,0.659,0.338,2,-10.004,1,0.0336,0.664,0.000912,0.108,0.486,70.267,4,Sad
Let Her Go,['Passenger'],2013,False,70,0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,4,Sad
Simple Song,['Passenger'],2017,False,63,0.631,0.402,5,-11.125,1,0.0286,0.616,0.0114,0.0892,0.598,78.0,4,Sad
"i hate u, i love u (feat. olivia o'brien)","['Garrett Nash', ""Olivia O'Brien""]",2016,True,79,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,4,Sad
Forever,['Lewis Capaldi'],2019,False,74,0.646,0.355,1,-7.119,1,0.0263,0.873,0,0.115,0.364,84.988,4,Sad
One,['Lewis Capaldi'],2019,False,66,0.708,0.339,9,-7.085,1,0.0409,0.834,0,0.128,0.512,117.995,4,Sad
lovely,"['Billie Eilish', 'Khalid']",2017,False,47,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4,Sad
when the party's over,['Billie Eilish'],2019,False,82,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4,Sad
changes,['XXXTENTACION'],2018,False,81,0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,4,Sad
what are you so afraid of,['XXXTENTACION'],2018,False,65,0.639,0.312,0,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369,4,Sad
Mockingbird,['Eminem'],2005,True,0,0.621,0.672,4,-3.892,0,0.276,0.21,0,0.13,0.228,83.808,4,Sad
Go Flex,['Post Malone'],2016,True,0,0.663,0.489,5,-8.198,1,0.124,0.227,0,0.0769,0.117,81.959,4,Sad
Fix You,['Coldplay'],2005,False,82,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4,Sad
Dancing On My Own,['Calum Scott'],2018,False,81,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,4,Sad
Impossible,['James Arthur'],2013,False,77,0.376,0.695,0,-4.782,0,0.0933,0.135,0,0.11,0.302,169.533,4,Sad
Say You Won't Let Go,['James Arthur'],2016,False,85,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4,Sad
7 Years,['Lukas Graham'],2016,False,79,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4,Sad
"Read All About It, Pt. III",['Emeli Sandé'],2012,False,58,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-06,0.0926,0.343,98.082,4,Sad
Beneath Your Beautiful (feat. Emeli Sandé),"['Labrinth', 'Emeli Sandé']",2012,False,69,0.561,0.522,2,-5.857,1,0.0318,0.227,0,0.104,0.238,83.962,4,Sad
The A Team,['Ed Sheeran'],2011,False,77,0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,4,Sad
See You Again (feat. Charlie Puth),"['Wiz Khalifa', 'Charlie Puth']",2015,False,81,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4,Sad
Hey There Delilah,"[""Plain White T's""]",2005,False,80,0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,4,Sad
Lego House,['Ed Sheeran'],2011,False,74,0.592,0.637,11,-8.48,1,0.0992,0.562,0,0.13,0.565,159.701,4,Sad
Lost Boy,['Ruth B.'],2015,False,75,0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,4,Sad
Someone Like You,['Adele'],2011,False,7,0.554,0.321,9,-8.251,1,0.028,0.893,0,0.0996,0.288,135.047,4,Sad
All of Me,['John Legend'],2013,False,86,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,4,Sad
Hold Me While You Wait,['Lewis Capaldi'],2019,False,78,0.688,0.53,11,-5.507,1,0.0333,0.443,0,0.0995,0.162,106.958,4,Sad
Bruises,['Lewis Capaldi'],2019,False,81,0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,4,Sad
Fade,['Lewis Capaldi'],2019,True,57,0.41,0.487,7,-7.663,1,0.0449,0.328,0,0.0953,0.126,138.46,4,Sad
Grace,['Lewis Capaldi'],2019,False,71,0.722,0.565,4,-5.848,1,0.0335,0.435,0,0.165,0.488,104.483,4,Sad
Make You Feel My Love,['Adele'],2008,False,4,0.559,0.172,10,-10.636,1,0.0291,0.907,0.000383,0.105,0.0955,77.025,4,Sad
When We Were Young,['Adele'],2015,False,6,0.377,0.595,3,-5.936,1,0.0489,0.303,0,0.095,0.264,144.464,4,Sad
Hello,['Adele'],2015,False,4,0.47,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,4,Sad
Turning Tables,['Adele'],2011,False,3,0.361,0.446,0,-6.044,0,0.0281,0.95,1.32e-05,0.132,0.212,155.542,4,Sad
Run,['Leona Lewis'],2007,False,64,0.285,0.462,5,-6.166,0,0.0291,0.428,5.61e-06,0.122,0.0923,142.365,4,Sad
The Man Who Can't Be Moved,['The Script'],2008,False,66,0.605,0.629,10,-5.051,1,0.0278,0.434,0,0.097,0.308,99.893,4,Sad
For the First Time,['The Script'],2010,True,68,0.388,0.633,9,-4.769,1,0.0275,0.0339,0,0.104,0.381,173.947,4,Sad
If You Could See Me Now,['The Script'],2012,True,61,0.602,0.758,0,-6.864,1,0.0399,0.00569,0,0.145,0.368,100.017,4,Sad
Broken Strings,"['James Morrison', 'Nelly Furtado']",2008,False,72,0.57,0.717,1,-4.914,1,0.029,0.00967,0,0.0833,0.321,111.91,4,Sad
You Give Me Something,['James Morrison'],2006,False,58,0.559,0.691,0,-6.492,1,0.121,0.214,0,0.0855,0.569,79.741,4,Sad
I Won't Let You Go,['James Morrison'],2011,False,66,0.537,0.611,0,-6.427,1,0.0304,0.229,0,0.146,0.161,105.955,4,Sad
You Make It Real,['James Morrison'],2008,False,63,0.317,0.57,0,-5.331,1,0.0324,0.242,0,0.145,0.322,84.253,4,Sad
Greatest Day,['Take That'],2008,False,58,0.458,0.703,1,-6.22,1,0.0362,0.0647,3.13e-06,0.102,0.17,110.017,4,Sad
Rule The World - Radio Edit,['Take That'],2007,False,60,0.357,0.774,2,-4.226,1,0.034,0.0376,0,0.348,0.348,164.054,4,Sad
Patience,['Take That'],2006,False,65,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.118,0.372,175.788,4,Sad
The Flood,['Take That'],2010,False,59,0.514,0.83,11,-6.077,0,0.044,0.0378,1.43e-06,0.122,0.138,100.631,4,Sad
Sing - Commonwealth Version,"['Gary Barlow & The Commonwealth Band', 'Military Wives']",2012,False,38,0.444,0.452,7,-9.246,1,0.0275,0.386,0,0.0542,0.194,162.028,4,Sad
Say Something,"['A Great Big World', 'Christina Aguilera']",2014,False,75,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3,Sad
Not About Angels,['Birdy'],2014,False,72,0.405,0.111,0,-11.879,1,0.0369,0.964,4.37e-05,0.0872,0.219,116.86,4,Sad
Skinny Love,['Birdy'],2011,False,60,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,4,Sad
You Mean The World To Me,['Freya Ridings'],2019,False,36,0.317,0.279,3,-7.363,1,0.0283,0.557,2.21e-05,0.111,0.151,160.839,4,Sad
No Right To Love You - Acoustic,['Rhys Lewis'],2018,False,0,0.531,0.269,1,-10.6,1,0.0406,0.866,0,0.116,0.52,84.186,4,Sad
Falling Like The Stars,['James Arthur'],2019,False,74,0.296,0.351,6,-9.538,1,0.0352,0.823,1.45e-06,0.11,0.19,177.06,3,Sad
Sign of the Times,['Harry Styles'],2017,False,69,0.518,0.575,5,-4.616,1,0.0302,0.0259,0,0.109,0.209,120.019,4,Sad
Empty Space,['James Arthur'],2018,False,65,0.404,0.531,1,-4.328,1,0.103,0.215,0,0.0521,0.321,164.848,4,Sad
I Can't Fall in Love Without You,['Zara Larsson'],2017,True,68,0.485,0.332,4,-9.244,1,0.0338,0.784,0.000122,0.146,0.273,130.813,4,Sad
Youth,['Daughter'],2012,False,0,0.588,0.477,9,-12.71,0,0.0492,0.61,0.00188,0.122,0.488,150.396,4,Sad
Maybe,['Lewis Capaldi'],2019,True,60,0.681,0.636,4,-5.485,1,0.0409,0.65,0,0.258,0.341,96.966,4,Sad
Outnumbered,['Dermot Kennedy'],2019,False,69,0.614,0.684,0,-5.79,1,0.157,0.247,0,0.0976,0.258,156.85,4,Sad
Shallow,"['Lady Gaga', 'Bradley Cooper']",2018,False,84,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,4,Sad
Leave a Light On,['Tom Walker'],2019,False,66,0.585,0.625,5,-5.94,1,0.109,0.0146,1.8e-06,0.131,0.28,68.68,4,Sad
Can I Be Him,['James Arthur'],2016,False,77,0.696,0.543,11,-6.164,1,0.0489,0.308,0,0.0939,0.479,107.969,4,Sad
Happier,['Ed Sheeran'],2017,False,82,0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,4,Sad
Angels,['Robbie Williams'],1997,False,74,0.429,0.594,4,-6.251,1,0.0277,0.156,4.95e-06,0.1,0.236,150.22,4,Sad
Don't Get Me Wrong,['Lewis Capaldi'],2019,False,56,0.57,0.324,4,-7.866,1,0.0374,0.837,0,0.109,0.137,79.858,3,Sad
Always Remember Us This Way,['Lady Gaga'],2018,False,79,0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,4,Sad
We Don't Have To Take Our Clothes Off - Remastered 2015,['Ella Eyre'],2015,False,68,0.56,0.17,0,-9.317,0,0.0381,0.952,6.75e-06,0.107,0.303,94.956,4,Sad
Apologize,['OneRepublic'],2007,False,55,0.59,0.749,8,-6.246,1,0.0345,0.333,2.55e-05,0.0986,0.486,117.982,4,Sad
Tell Me That You Love Me,['James Smith'],2018,False,68,0.536,0.317,6,-8.752,1,0.0359,0.402,0,0.11,0.319,143.89,4,Sad
Naked,['James Arthur'],2017,False,72,0.529,0.607,6,-6.781,1,0.0574,0.104,0,0.0631,0.238,101.966,4,Sad
Just You and I,['Tom Walker'],2019,False,65,0.567,0.696,9,-5.416,1,0.301,0.456,0,0.113,0.544,92.061,4,Sad
Say Something,"['A Great Big World', 'Christina Aguilera']",2014,False,71,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3,Sad
Your Song - Bonus Track,['Ellie Goulding'],2010,False,62,0.547,0.197,10,-12.002,1,0.0303,0.941,0.000756,0.144,0.402,133.85,4,Sad
This Ain't a Love Song,['Scouting For Girls'],2010,False,53,0.461,0.915,0,-3.581,1,0.0456,0.000413,0,0.415,0.526,176.701,4,Sad
Hollywood,['Lewis Capaldi'],2019,False,61,0.723,0.669,10,-4.897,1,0.0527,0.553,0,0.0959,0.732,125.038,4,Sad
Half A Man,['Dean Lewis'],2019,False,75,0.507,0.204,0,-11.575,1,0.0504,0.855,0,0.143,0.343,77.765,4,Sad
Out Of Love,['Alessia Cara'],2018,False,76,0.481,0.267,7,-9.249,1,0.0339,0.8,0,0.249,0.137,117.64,3,Sad
When You Love Someone,['James TW'],2019,False,77,0.681,0.453,7,-6.09,1,0.0278,0.263,0,0.0543,0.348,125.772,4,Sad
Stan,"['Eminem', 'Dido']",2000,True,80,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4,Sad
Dancing in the Sky,['Dani and Lizzy'],2015,False,64,0.306,0.31,11,-10.371,1,0.0336,0.603,2.72e-05,0.112,0.126,207.508,3,Sad
Stop And Stare,['OneRepublic'],2007,False,48,0.49,0.845,4,-4.49,1,0.033,0.0661,0,0.0893,0.267,92.495,4,Sad
Story of My Life,['One Direction'],2013,False,81,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,4,Sad
Skyscraper,['Demi Lovato'],2011,False,0,0.573,0.581,7,-3.325,1,0.0276,0.148,0,0.128,0.188,103.82,4,Sad
Headspace,['Lewis Capaldi'],2019,False,56,0.368,0.228,11,-9.183,1,0.0335,0.865,1.99e-06,0.111,0.194,146.881,3,Sad
You Said You'd Grow Old With Me,['Michael Schulte'],2012,False,67,0.531,0.347,0,-7.044,1,0.0345,0.905,0,0.0935,0.289,114.441,4,Sad
Lost On You,['Lewis Capaldi'],2019,False,62,0.555,0.282,10,-8.228,1,0.0612,0.889,0,0.0927,0.382,125.522,4,Sad
Rush (feat. Jessie Reyez),"['Lewis Capaldi', 'Jessie Reyez']",2018,False,63,0.631,0.609,1,-7.394,1,0.0886,0.565,0,0.635,0.38,119.636,4,Sad
Tough,['Lewis Capaldi'],2018,False,58,0.627,0.715,1,-5.019,1,0.0329,0.127,0,0.0768,0.481,115.005,4,Sad
The Night We Met,['Lord Huron'],2015,False,3,0.443,0.369,9,-9.514,1,0.0441,0.969,0.277,0.638,0.0989,174.107,3,Sad
Too Good At Goodbyes,['Sam Smith'],2017,False,81,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,4,Sad
Hold My Girl,['George Ezra'],2018,False,71,0.614,0.527,10,-6.374,1,0.0302,0.597,0,0.11,0.354,121.941,4,Sad
Yours,['Ella Henderson'],2014,False,59,0.581,0.263,0,-10.411,1,0.032,0.819,0,0.0808,0.229,125.004,4,Sad
I Fall Apart,['Post Malone'],2016,True,80,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,4,Sad
Safe Inside,['James Arthur'],2016,False,62,0.317,0.547,8,-6.549,1,0.0366,0.187,0,0.121,0.11,117.332,4,Sad
Save Myself,['Ed Sheeran'],2017,False,67,0.552,0.29,10,-5.617,1,0.0448,0.85,0,0.227,0.481,78.842,4,Sad
Purpose,['Justin Bieber'],2015,False,0,0.481,0.285,0,-10.848,1,0.0424,0.9,0,0.123,0.316,130.029,4,Sad
Life Is Worth Living,['Justin Bieber'],2015,False,0,0.558,0.296,10,-9.18,1,0.0427,0.907,0,0.108,0.463,76.04,4,Sad
Love The Way You Lie,"['Eminem', 'Rihanna']",2010,True,81,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,4,Sad
Crying for No Reason,['Katy B'],2014,False,44,0.667,0.701,1,-5.285,0,0.0323,0.415,0.000491,0.072,0.241,111.945,4,Sad
Unspoken,['Aaron Smith'],2019,False,52,0.376,0.172,2,-13.372,1,0.0379,0.958,0,0.354,0.347,143.398,4,Sad
Cannonball,['Little Mix'],2011,False,0,0.294,0.506,5,-7.083,1,0.113,0.42,0,0.289,0.22,152.104,4,Sad
"Listen (From the Motion Picture ""Dreamgirls"")",['Beyoncé'],2007,False,58,0.432,0.637,11,-3.905,1,0.0475,0.416,0,0.113,0.187,122.394,4,Sad
Chasing Pavements,['Adele'],2008,False,2,0.614,0.47,5,-6.09,0,0.0255,0.291,0,0.111,0.329,80.045,4,Sad
Wasn't Expecting That,['Jamie Lawson'],2015,False,63,0.591,0.415,6,-6.936,1,0.0437,0.424,0.000299,0.111,0.197,90.483,4,Sad
Home,['Michael Bublé'],2005,False,71,0.608,0.37,7,-9.207,1,0.0306,0.844,1.87e-05,0.112,0.349,127.631,4,Sad
Heart Vacancy,['The Wanted'],2010,False,46,0.579,0.662,1,-5.201,1,0.0316,0.18,0,0.105,0.272,84.033,4,Sad
Who You Are,['Jessie J'],2011,False,61,0.532,0.677,6,-3.912,0,0.0367,0.0225,5.74e-06,0.263,0.21,135.948,4,Sad
Love Yourself,['Justin Bieber'],2015,False,83,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,4,Sad
You're Beautiful,['James Blunt'],2005,True,77,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,4,Sad
Iris,['The Goo Goo Dolls'],2007,False,73,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,3,Sad
Wherever You Will Go,['Charlene Soraia'],2011,False,61,0.597,0.115,9,-9.217,1,0.0334,0.82,0.000215,0.111,0.128,111.202,4,Sad
Best Thing I Never Had,['Beyoncé'],2011,False,49,0.543,0.665,6,-4.072,1,0.0344,0.126,3.05e-05,0.0868,0.286,99.13,4,Sad
You & I,['One Direction'],2013,False,77,0.574,0.329,1,-6.829,1,0.0274,0.22,0,0.0986,0.356,130.993,4,Sad
Try,['P!nk'],2012,False,77,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,4,Sad
Let It Go,['James Bay'],2014,False,72,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,4,Sad
When I Look At You,['Miley Cyrus'],2009,False,74,0.459,0.545,6,-4.874,1,0.0282,0.142,0,0.105,0.194,137.941,3,Sad
Chasing Cars,['Snow Patrol'],2006,False,78,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,4,Sad
Jar of Hearts,['Christina Perri'],2011,False,58,0.349,0.348,3,-6.142,1,0.0316,0.726,0,0.12,0.0886,74.541,4,Sad
I'm Not The Only One,['Sam Smith'],2014,False,1,0.453,0.496,5,-5.785,1,0.0453,0.554,2.65e-05,0.0772,0.501,80.994,4,Sad
Thinking out Loud,['Ed Sheeran'],2014,False,83,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,4,Sad
How to Save a Life,['The Fray'],2005,False,80,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,4,Sad
This Town,['Niall Horan'],2016,False,0,0.687,0.409,9,-7.751,1,0.0311,0.71,0,0.126,0.16,111.861,4,Sad
A Thousand Years,['Christina Perri'],2011,False,66,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3,Sad
Riptide,['Vance Joy'],2014,False,81,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4,Sad
Bad Day,['Daniel Powter'],2005,False,75,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,4,Sad
True Colors - Film Version,"['Anna Kendrick', 'Justin Timberlake']",2016,False,59,0.377,0.183,4,-12.679,1,0.037,0.81,8.56e-06,0.121,0.369,71.276,4,Sad
High Hopes,['Kodaline'],2013,False,0,0.488,0.487,4,-6.371,1,0.0305,0.577,0,0.193,0.219,77.278,4,Sad
In My Blood,['Shawn Mendes'],2018,False,0,0.628,0.715,5,-7.097,1,0.0541,0.0524,0,0.119,0.429,139.991,4,Sad
Love You Anymore,['Michael Bublé'],2018,False,65,0.693,0.257,6,-7.785,1,0.0356,0.869,0,0.11,0.603,90.012,4,Sad
Cry Me a River,['Michael Bublé'],2009,False,57,0.458,0.483,10,-7.909,1,0.0366,0.624,5.62e-06,0.0754,0.513,104.823,3,Sad
Yellow,['Coldplay'],2000,False,86,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,Sad
Every Teardrop Is a Waterfall,['Coldplay'],2011,False,70,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,4,Sad
Hold Back The River,['James Bay'],2014,False,0,0.714,0.701,5,-7.381,1,0.0813,0.0703,0,0.0958,0.493,134.917,4,Sad
Beautiful,['Christina Aguilera'],2002,False,71,0.456,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,4,Sad
Waves,['Dean Lewis'],2019,False,77,0.518,0.729,11,-7.193,0,0.0452,0.183,0,0.0643,0.343,156.879,4,Sad
Clown,['Emeli Sandé'],2012,False,56,0.453,0.233,7,-8.154,1,0.0356,0.919,0.00139,0.109,0.229,129.618,4,Sad
Doesn't Mean Anything,['Alicia Keys'],2009,False,54,0.713,0.408,4,-7.104,0,0.0308,0.0365,0.000285,0.0963,0.103,103.968,4,Sad
Rome,['Dermot Kennedy'],2019,False,62,0.485,0.541,8,-5.596,1,0.0481,0.506,0,0.113,0.13,103.006,4,Sad
Power Over Me,['Dermot Kennedy'],2019,False,72,0.319,0.841,9,-4.232,0,0.147,0.0518,0,0.106,0.483,173.868,3,Sad
Don't Watch Me Cry,['Jorja Smith'],2018,False,65,0.559,0.157,1,-10.132,1,0.0414,0.887,0,0.107,0.348,130.877,4,Sad
Lonely,['Noah Cyrus'],2019,False,0,0.594,0.26,5,-9.062,1,0.0601,0.779,0,0.0924,0.303,84.648,3,Sad
If The World Was Ending,"['JP Saxe', 'Julia Michaels']",2019,False,52,0.378,0.47,1,-10.095,1,0.197,0.863,0,0.0954,0.602,75.955,4,Sad
America,['Razorlight'],2006,False,69,0.447,0.568,2,-4.975,1,0.0305,0.295,3.26e-06,0.355,0.149,90.933,4,Sad
Video Games,['Lana Del Rey'],2012,False,68,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,5,Sad
Love The Way You Lie (Part II) - Pt. 2,"['Rihanna', 'Eminem']",2010,True,67,0.469,0.833,10,-4.487,1,0.165,0.3,0,0.056,0.402,166.526,4,Sad
Little Things,['One Direction'],2012,False,3,0.707,0.222,7,-11.716,1,0.0329,0.788,0,0.205,0.556,110.095,4,Sad
California King Bed,['Rihanna'],2010,False,64,0.467,0.586,7,-3.942,1,0.0357,0.218,0,0.12,0.318,169.93,4,Sad
Candy,['Paolo Nutini'],2009,False,64,0.612,0.601,7,-7.809,1,0.0421,0.373,0,0.156,0.368,125.164,4,Sad
All I Want,['Kodaline'],2013,False,82,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,3,Sad
Leaving My Love Behind,['Lewis Capaldi'],2019,False,65,0.409,0.446,2,-4.836,1,0.0317,0.65,0,0.0862,0.135,75.638,4,Sad
"All I Want - From ""High School Musical: The Musical: The Series""",['Olivia Rodrigo'],2019,False,75,0.376,0.43,0,-6.585,0,0.0328,0.0902,0,0.0912,0.129,77.599,3,Sad
This City,['Sam Fischer'],2019,False,81,0.605,0.377,11,-6.213,1,0.0443,0.733,0,0.0808,0.519,73.877,4,Sad
Better Half of Me,['Tom Walker'],2019,False,60,0.586,0.447,3,-4.699,1,0.0287,0.816,0,0.277,0.441,107.851,4,Sad
Salamander Street,['Callum Beattie'],2020,False,42,0.428,0.53,4,-6.906,0,0.029,0.0429,0,0.087,0.298,171.98,4,Sad
Get You The Moon (feat. Snøw),"['Kina', 'Snøw']",2018,False,81,0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,4,Sad
Wing$,['Macklemore & Ryan Lewis'],2012,False,0,0.399,0.599,3,-6.987,1,0.204,0.362,0,0.188,0.0911,73.051,4,Sad
Still Don't Know My Name,['Labrinth'],2019,False,79,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,1,Sad
Seven,['Claudia Valentina'],2020,True,56,0.801,0.143,7,-10.698,0,0.0475,0.865,0,0.132,0.562,119.891,4,Sad
Falling,['Harry Styles'],2019,False,85,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,4,Sad
Lonely (with benny blanco),"['Justin Bieber', 'benny blanco']",2020,True,79,0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,4,Sad
Try / Pretty Hurts / Just the Way You Are,['Bethany Cruz'],2017,False,37,0.379,0.429,1,-4.569,1,0.0504,0.749,0,0.104,0.38,86.262,5,Sad
Chasing_(Demo),"['NF', 'Mikayla Sippel']",2020,False,67,0.498,0.0942,1,-18.713,1,0.126,0.952,0,0.13,0.299,139.218,4,Sad
Someone To You - Acoustic,['BANNERS'],2017,False,0,0.602,0.695,2,-5.874,1,0.0332,0.736,0,0.191,0.604,150.01,4,Sad
Never Enough,['Loren Allred'],2017,False,75,0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,3,Sad
A Million Dreams,"['Ziv Zaifman', 'Hugh Jackman', 'Michelle Williams']",2017,False,74,0.265,0.312,7,-11.689,1,0.0569,0.243,0,0.0893,0.0998,54.747,3,Sad
Hope,"['Twista', 'Faith Evans']",2005,True,6,0.908,0.666,8,-6.84,0,0.124,0.262,0,0.147,0.278,106.913,4,Sad
A Little Too Much,['Shawn Mendes'],2015,False,65,0.451,0.507,11,-6.24,1,0.0316,0.473,0,0.108,0.564,165.76,4,Sad
Broken-Hearted Girl,['Beyoncé'],2008,False,59,0.453,0.425,5,-7.198,1,0.0325,0.495,0,0.254,0.144,83.413,4,Sad
Everglow,['Coldplay'],2016,False,64,0.425,0.257,4,-8.467,1,0.0321,0.968,0.0181,0.115,0.341,144.479,4,Sad
Halo,['Beyoncé'],2008,False,74,0.422,0.712,11,-5.907,0,0.1,0.273,0,0.051,0.471,78.454,4,Sad
If I Could Fly,['One Direction'],2015,False,72,0.565,0.245,5,-9.132,1,0.0262,0.781,0,0.0998,0.307,75.055,4,Sad
Everything Has Changed,"['Taylor Swift', 'Ed Sheeran']",2012,False,68,0.624,0.458,6,-6.755,1,0.0287,0.36,3.89e-06,0.311,0.436,80.016,4,Sad
A Little Bit Yours,['JP Saxe'],2020,False,33,0.411,0.295,1,-8.556,1,0.0313,0.737,0,0.107,0.314,85.769,4,Sad
Fix It to Break It,['Clinton Kane'],2020,False,68,0.493,0.461,2,-8.524,1,0.0456,0.845,0,0.115,0.35,51.414,4,Sad
I'll Always Remember You,['Hannah Montana'],2010,False,67,0.418,0.721,8,-2.736,1,0.0383,0.0486,0,0.0984,0.233,144.063,4,Sad
The Show,['Kerris Dorsey'],2011,False,40,0.594,0.0658,9,-16.422,0,0.0627,0.951,0,0.0823,0.578,149.314,4,Sad
Somewhere Only We Know,['Keane'],2004,False,77,0.448,0.665,9,-4.203,1,0.026,0.06,2.55e-05,0.0828,0.304,172.004,4,Sad
Not Today,['Imagine Dragons'],2016,False,66,0.462,0.387,0,-7.401,1,0.0292,0.567,0,0.164,0.0428,122.698,4,Sad
drivers license,['Olivia Rodrigo'],2021,True,40,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,4,Sad
Lighters,"['Bad Meets Evil', 'Bruno Mars']",2011,True,69,0.676,0.695,0,-8.327,1,0.245,0.352,0,0.119,0.144,90.268,4,Sad
